,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpclassifier__activation,param_mlpclassifier__alpha,param_mlpclassifier__learning_rate,param_mlpclassifier__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
109,9.214145350456239,0.5772549147658471,0.00303952693939209,0.0023212571980454045,relu,1e-06,constant,sgd,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 1e-06, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'sgd'}",0.8868092691622103,0.8696524064171123,0.8790106951871658,0.8718805704099821,0.8616310160427807,0.8540552584670231,0.8790106951871658,0.804144385026738,0.8689839572192513,0.8166517390655321,0.8591829992184963,0.02605153561457638,86
110,2.6562342405319215,0.31252460062990006,0.0028341531753540037,0.0016935521397901468,relu,1e-06,constant,adam,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 1e-06, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'adam'}",0.8667557932263814,0.8674242424242424,0.8667557932263814,0.8995098039215687,0.8694295900178253,0.838903743315508,0.891711229946524,0.8293226381461676,0.8665329768270944,0.8215778474399165,0.8617923658491609,0.023822076221366183,63
111,0.4801292896270752,0.07988542491150377,0.0020904779434204102,0.00026394768287801347,relu,1e-06,adaptive,lbfgs,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 1e-06, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'lbfgs'}",0.8518270944741533,0.8598484848484849,0.8547237076648841,0.9126559714795008,0.8520499108734403,0.839349376114082,0.8972816399286987,0.8346702317290553,0.8516042780748663,0.8193013882669056,0.8573312083454072,0.026540762253467867,95
112,9.685414934158326,0.5508420692856157,0.001976490020751953,7.094953959908047e-05,relu,1e-06,adaptive,sgd,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 1e-06, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'sgd'}",0.8868092691622103,0.8696524064171123,0.8865864527629234,0.8718805704099821,0.8616310160427807,0.8540552584670231,0.8790106951871658,0.804144385026738,0.8689839572192513,0.8166517390655321,0.8599405749760718,0.02671871555151245,74
113,2.6305867195129395,0.2822951073103791,0.002817511558532715,0.0014787035546683014,relu,1e-06,adaptive,adam,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 1e-06, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'adam'}",0.8667557932263814,0.8674242424242424,0.8667557932263814,0.8995098039215687,0.8694295900178253,0.838903743315508,0.891711229946524,0.8293226381461676,0.8665329768270944,0.8215778474399165,0.8617923658491609,0.023822076221366183,63
114,0.5843487739562988,0.21656274313963073,0.0025855302810668945,0.0008791004898137362,relu,1e-05,constant,lbfgs,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 1e-05, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'lbfgs'}",0.8518270944741533,0.8723262032085561,0.8723262032085561,0.9126559714795008,0.8520499108734403,0.8368983957219251,0.8972816399286987,0.8346702317290553,0.8440285204991087,0.824414091655471,0.8598478262778466,0.027005439496092336,78
115,9.191629791259766,0.5901114921196824,0.0027857303619384767,0.001678446154575861,relu,1e-05,constant,sgd,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 1e-05, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'sgd'}",0.8868092691622103,0.8696524064171123,0.8790106951871658,0.8718805704099821,0.8616310160427807,0.8540552584670231,0.8790106951871658,0.804144385026738,0.8689839572192513,0.8166517390655321,0.8591829992184963,0.02605153561457638,86
116,2.4669261455535887,0.15574378672729972,0.0038686275482177736,0.0022325655039711657,relu,1e-05,constant,adam,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 1e-05, 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__solver': 'adam'}",0.8643048128342246,0.8845811051693404,0.8692067736185383,0.8995098039215687,0.8669786096256684,0.8616310160427807,0.8968360071301248,0.8293226381461676,0.8665329768270944,0.8215778474399165,0.8660481590755424,0.024022997107046352,39
117,0.5945815086364746,0.20900492042706756,0.002400779724121094,0.0008000704746198871,relu,1e-05,adaptive,lbfgs,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 1e-05, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'lbfgs'}",0.8518270944741533,0.8723262032085561,0.8723262032085561,0.9126559714795008,0.8520499108734403,0.8368983957219251,0.8972816399286987,0.8346702317290553,0.8440285204991087,0.824414091655471,0.8598478262778466,0.027005439496092336,78
118,9.61258237361908,0.5488088712433478,0.0023800134658813477,0.0009107504105914477,relu,1e-05,adaptive,sgd,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 1e-05, 'mlpclassifier__learning_rate': 'adaptive', 'mlpclassifier__solver': 'sgd'}",0.8868092691622103,0.8696524064171123,0.8865864527629234,0.8718805704099821,0.8616310160427807,0.8540552584670231,0.8790106951871658,0.804144385026738,0.8689839572192513,0.8166517390655321,0.8599405749760718,0.02671871555151245,74
